Series,Family,InstanceType,CPU,Memory,Price
hfr,hfr7,ecs.hfr7.large,2,16.0,
hfr,hfr7,ecs.hfr7.xlarge,4,32.0,
hfr,hfr7,ecs.hfr7.2xlarge,8,64.0,
hfr,hfr7,ecs.hfr7.3xlarge,12,96.0,
hfr,hfr7,ecs.hfr7.4xlarge,16,128.0,
hfr,hfr7,ecs.hfr7.6xlarge,24,192.0,
hfr,hfr7,ecs.hfr7.8xlarge,32,256.0,
hfr,hfr7,ecs.hfr7.12xlarge,48,384.0,
hfr,hfr7,ecs.hfr7.24xlarge,96,768.0,
